session_id,n_utterances,total_duration_sec,n_children
S_52a3a22a8cbb254f,21,209.502,1
S_df48f6b168761774,21,154.673,1
S_5cba9f3145dd9bb6,21,237.755,1
S_5d0fc361121d915d,21,130.313,1
S_89f6d9eb86c1229b,21,206.86,1
S_0f66165e56a66270,21,137.898,1
S_5dab5148c88011ef,21,207.368,1
S_6a42059c9cc0beec,21,189.315,1
S_fdadafffc8737a7e,21,211.473,1
S_fde05870febaa272,21,131.711,1
S_0260ebb6f76a6985,21,156.139,1
S_79421cb9d83f8ae5,21,334.38599999999997,1
S_fdad421674fde0c9,21,310.62,1
S_0a2616b728bc0daf,21,95.367,1
S_ef0a72c918361c0a,21,385.53999999999996,1
S_875a27cb52950f45,21,177.111,1
S_a7d7134347c3fa52,21,137.792,1
S_3a3ce080382dbce1,20,229.63,1
S_396e6912fccb69b0,20,184.71699999999998,1
S_79d566e7c29b7414,20,211.111,1
S_7b99dc1bda5057c7,20,303.113,1
S_2c1fe27de2480a40,20,99.427,1
S_f04f91e493edf8e1,20,259.172,1
S_3ac252a82072c87c,20,267.951,1
S_8a0e35d8b3e0fdcc,20,150.569,1
S_4a5174931f324846,20,143.898,1
S_78df0fb915e7a8c4,20,275.25600000000003,1
S_3cd7fe17c191c6ec,20,600.887,1
S_181ab4ec073a34b7,20,108.442,1
S_a361800a19a4c64c,20,161.056,1
S_2d65809da29c7622,20,144.656,1
S_60ccc4995002105c,20,220.40800000000002,1
S_19190c39ea223987,20,177.00900000000001,1
S_37f46fdb2f6a9a9b,20,113.491,1
S_429f9c5d1b94493d,20,97.679,1
S_a1b288bb6ed198a8,20,268.892,1
S_549044967a25ed7d,20,76.035,1
S_52a100f62b0a8f11,20,383.90500000000003,1
S_ed4facef09c42cc2,20,249.136,1
S_6a0d3c5a96050361,20,173.975,1
S_dd0841ea29a6d0d1,20,90.849,1
S_97b9c4d9a7ec945b,20,239.764,1
S_3f4412a9e97c7cff,20,106.388,1
S_30fa6aae096b4f04,20,166.88500000000002,1
S_c375914f74de5445,20,87.593,1
S_cf62c6a459d5bd8f,20,196.561,1
S_e121b9e028aef4bb,20,172.266,1
S_a3adcced5af1e617,20,160.125,1
S_b49b66bb297b142d,20,393.43199999999996,1
S_2dacaa19edf2fe65,20,111.374,1
S_a3beb64c7fddfe27,20,97.028,1
S_31aa79b0386b1c9e,20,43.7,1
S_0a24c080f1f07221,20,219.028,1
S_33b2281014718356,20,154.42,1
S_37db7964bab0ec4a,20,246.242,1
S_c6a2f174ca752c93,20,194.73499999999999,1
S_bdf7a2e48e770a27,20,121.835,1
S_a63c163c24a6556a,20,36.001,1
S_c1dfc587cff3bf06,20,431.082,1
S_5a7fe0090657ec37,20,164.399,1
S_d9f7bd8bffa227a3,20,172.881,1
S_da04b3b177a6095b,20,134.527,1
S_bf752b7b6f271f44,20,155.217,1
S_0e9f5e9f7bd6ffcd,20,110.007,1
S_897f40ed6d2431f4,20,86.58,1
S_e5c77c5e3f70dcd6,20,145.954,1
S_58768ed7b92f88c4,20,164.0,1
S_6eea3825d2c1f2e7,20,92.039,1
S_5992e468e8faa07b,20,248.748,1
S_a9cdc24e32913b75,20,92.4,1
S_627b09acc3367478,20,210.857,1
S_cfdc8f0b8fd05aee,20,223.92000000000002,1
S_92fbe05a90d60d11,20,188.709,1
S_0881c93a31de0fa4,20,283.005,1
S_e4bef1795ce494aa,20,294.161,1
S_98a235f1d84e74be,20,130.201,1
S_b478d11ea0d65222,20,189.789,1
S_dbca8947c66e4d4e,20,143.16,1
S_da30f7935e77c8fe,20,122.8,1
S_98266b5c98eb0294,20,121.06099999999999,1
S_1df0b565a045df6e,20,187.281,1
S_aec72b1de231d97e,20,145.301,1
S_db476f335dbfadc4,20,67.67,1
S_41e73b6124f94e44,20,137.65800000000002,1
S_25105bb4b240f7e2,20,53.760000000000005,1
S_25374d53322c15cc,20,234.309,1
S_5d1ee94f48398eff,20,41.89,1
S_6f87bf0353087072,20,40.76,1
S_c28ccc4d2461a83f,20,45.853,1
S_70077bd9b928079e,20,104.74300000000001,1
S_c9c29fe70d2de06b,20,227.16400000000002,1
S_8f9d66ef1520f14f,20,132.89600000000002,1
S_453d57944ea90a32,20,71.002,1
S_bbfac6313c267e08,20,222.606,1
S_3323bb361c1fb3c8,20,55.6,1
S_b855e5ba65a037a5,20,84.346,1
S_fd4ec40ffd595261,20,273.574,1
S_c4b2b61696bbc952,20,194.124,1
S_d390867f3c8b30c3,20,176.95,1
S_56ec3774ed3c8fb7,20,67.224,1
S_2b6f0d75d3ba1b83,20,246.69,1
S_a87150474ffed226,20,234.915,1
S_ea7d27be6c8afd87,20,372.698,1
S_2e8c4485d75a316f,20,67.755,1
S_9e50725ce6656b48,20,406.829,1
S_4e225449ed0af89b,20,127.599,1
S_fe9a04f6743c07b5,20,108.211,1
S_454a65dfbf858773,20,57.18,1
S_bd262fb31ef7275b,20,277.186,1
S_6d0befb77bf6d7c0,20,112.124,1
S_7df539385b966edb,20,109.779,1
S_75bed1a09d4b4cc8,20,203.245,1
S_64635b8e25203931,20,224.925,1
S_59293972323db23d,20,81.237,1
S_d5d713f355714356,20,80.718,1
S_b724db0f43c659c7,20,147.233,1
S_346ab1cf8ae70093,19,125.504,1
S_347c6468737fbc73,19,93.43,1
S_7efd473681130cfb,19,105.65299999999999,1
S_3877280959fdd092,19,500.052,1
S_17f3b6fd3bc3dd59,19,94.384,1
S_db2aee22cc1c2148,19,111.888,1
S_3b6fc17d26e8e728,19,85.353,1
S_7a4f4c41d0966669,19,171.77700000000002,1
S_020c0ba31c6dcd84,19,121.003,1
S_2a5d1358d43d3025,19,67.688,1
S_f08bbf7c07b61fe2,19,140.306,1
S_392bf19fba35ab35,19,309.682,1
S_b97784f95a88fae2,19,266.514,1
S_48ce4acf0d95bba7,19,168.383,1
S_5ffc741af626a029,19,265.491,1
S_9569f2712b5c4373,19,254.581,1
S_deaf364e17107852,19,147.857,1
S_dd4f06465991e1a4,19,379.019,1
S_5c4067d43a84d0f0,19,323.54200000000003,1
S_1bfd7a74cef08402,19,123.012,1
S_9425dac1bcf4b775,19,167.844,1
S_42e77ca587ff78c8,19,208.681,1
S_86e3d286f3f24cb9,19,216.937,1
S_ed2d2385eb59a4ae,19,221.928,1
S_34a50ac72b826f07,19,310.831,1
S_34851b8d55a611f9,19,163.885,1
S_4ab0613ceb129c58,19,178.123,1
S_df50d480b569d499,19,198.368,1
S_5cad954c1ef53538,19,76.301,1
S_02cbdeae1d4bee89,19,91.783,1
S_0a51bc7fca213933,19,148.201,1
S_4c5e135a36d4fb82,19,60.22,1
S_8714c3d96f407251,19,155.222,1
S_6045024b5dd1d32d,19,94.006,1
S_94bf01ef380bba27,19,214.416,1
S_dffa4d149cf074b0,19,80.202,1
S_607344e8c3e72118,19,222.68,1
S_963ccf2a50df5d10,19,122.5,1
S_e480d26118c19c2c,19,58.281,1
S_10a30ec20c500a4b,19,48.38,1
S_11bcc890e8542d77,19,86.724,1
S_0c50f096cafab4fb,19,120.541,1
S_03f80970a92a41cf,19,142.218,1
S_aa7d5a5924b68faa,19,85.311,1
S_fa4b5d00ca46cbbc,19,154.773,1
S_aa01c9fe00ede9ef,19,146.093,1
S_e5d4070c18c19197,19,157.882,1
S_072939d493521083,19,186.723,1
S_23df28c9646459bc,19,108.248,1
S_ac0d28e071065d69,19,32.160000000000004,1
S_f5098526e5a2d60e,19,161.785,1
S_e5858ba8395fb675,19,177.339,1
S_769940b34cac5075,19,97.2,1
S_e5a0c34026694584,19,251.47,1
S_9c0dbe00c23ececf,19,36.717,1
S_a6ec4f0e8c1ed4fc,19,96.781,1
S_e65820f87dffceb5,19,155.925,1
S_bfc4925ea99c4f70,19,81.78399999999999,1
S_885973e4239c507e,19,163.50900000000001,1
S_267e4a274a3c2089,19,179.259,1
S_03ff5fa1eb18c176,19,305.706,1
S_0a7952218f002c9d,19,30.566,1
S_419e3bfe7009e2c4,19,95.354,1
S_8314f19447a41b97,19,98.652,1
S_98ddd19e5d61a06b,19,295.146,1
S_9b039016ffd9a441,19,75.341,1
S_25ca7d8ea672e477,19,420.824,1
S_62ebb1fa1f0b15f3,19,295.593,1
S_521e2285f2c05597,19,179.142,1
S_21f93d1151f2c3c6,19,267.96,1
S_f54dad5f59f68ef5,19,86.29299999999999,1
S_7827c6639b087dc3,19,45.34,1
S_3aa3177c9471d32e,19,190.463,1
S_e8651f3449835d5c,19,330.183,1
S_11bcdfad2098d22b,19,141.973,1
S_e5526b65ca49b006,19,63.41,1
S_91beb595e611efbc,19,32.089999999999996,1
S_cc52c443538f7f1e,19,284.763,1
S_136306cd6d3b26df,19,51.03,1
S_bd39f6d951c640bd,19,267.893,1
S_9cdd1ee8d0a44a12,19,97.755,1
S_a54a73300d3be42b,19,93.613,1
S_cde276833b9eb5de,19,81.34899999999999,1
S_0ffc517c7cdebc4b,19,100.185,1
S_ac36219ba73a112b,19,38.442,1
S_e9a7bba07e73a150,19,98.39,1
S_9f20bd5a4002b176,19,80.475,1
S_3384ddd533cffffb,19,54.966,1
S_8bfdb5c89f35c744,19,23.27,1
S_a5aaff48ed20b7ec,19,229.635,1
S_a60f0492d282670e,19,108.456,1
S_2cad00670d9ed93f,19,129.634,1
S_e9c8b6228f08bc4b,19,468.513,1
S_9d6b8de512890d1f,19,196.46,1
S_79ebb45a74c4d76a,19,219.406,1
S_46fcd1116fb81761,19,213.608,1
S_f6015f1ce023e098,19,204.192,1
S_8e0cf434960ecf02,19,179.469,1
S_ea9ccef4e671feb0,19,80.349,1
S_ea1c9042e09758af,19,245.628,1
S_4b3da8d364fd7ffa,19,153.102,1
S_2bd0cf129e06c959,19,169.786,1
S_797231ca1153f402,19,115.12899999999999,1
S_791e76391ff18183,18,145.562,1
S_ff3efef5cb4a2a99,18,180.995,1
S_020c24c528de83bc,18,266.154,1
S_6d269fd8dd8af845,18,51.236000000000004,1
S_767ec7b3db80864b,18,90.365,1
S_798e0f58018260e9,18,167.012,1
S_c8f54de1d1013c3c,18,218.494,1
S_3896aa1bc6b243a5,18,155.468,1
S_10e5fad30e21a9c3,18,216.014,1
S_33a1c4617a11cc61,18,32.115,1
S_6a981b45fffd06ef,18,56.56,1
S_ecb8ec34c06d707d,18,123.397,1
S_75f37f21ecaef2c9,18,40.14,1
S_c899a6a4f30e34cc,18,143.33100000000002,1
S_e8ee46c7830cd932,18,267.677,1
S_e7001dec25a0a719,18,44.71,1
S_905f456d8d71f075,18,133.943,1
S_844507b0afeecb11,18,312.341,1
S_6fc27239f0faaa1b,18,40.0,1
S_667d5ce33537a3e3,18,153.88400000000001,1
S_26e74c60693c0ae9,18,190.167,1
S_ea1ff4dc12f45c60,18,40.71,1
S_f0f3915fc75f8d9a,18,148.995,1
S_b1e3f53d23fb83d1,18,223.16299999999998,1
S_7d4ed611b398f21f,18,75.14,1
S_7d3c36f9b5313eb0,18,55.202,1
S_76435ce77c2f1ff3,18,147.394,1
S_aa28677a97aa77d0,18,107.513,1
S_a72d92e061196391,18,100.869,1
S_a6b55e47d073e3c9,18,198.29,1
S_84ef54a9d99ab73f,18,97.825,1
S_84a98fc3fc4b53a5,18,213.314,1
S_0c3850fee05ce2ae,18,105.481,1
S_0bc4e72ab552893b,18,40.89,1
S_e6a8b71d00cc3905,18,595.966,1
S_14b67fef0013ef15,18,187.153,1
S_90ea2c225c155a0a,18,220.252,1
S_93965dde82662b86,18,155.952,1
S_e513027b9b5d3575,18,348.76800000000003,1
S_62be21ac7d183269,18,71.75,1
S_62a65e135fab4b34,18,66.057,1
S_04f6f334049e6ee8,18,349.571,1
S_a2dbaefed414a565,18,35.743,1
S_f2217eef4726ff41,18,530.069,1
S_82b841bcc23d6aff,18,223.062,1
S_1574db3e1df16719,18,333.796,1
S_c70d9ec2ea02bb00,18,113.367,1
S_49614889c86620d4,18,115.294,1
S_3827c6cbb88d8c30,18,104.187,1
S_1a44ff62cec6f99e,18,84.45400000000001,1
S_944b3e27d6fe9fde,18,46.53,1
S_e2cbc85e5267fc13,18,20.785,1
S_e293c93d54325e99,18,81.101,1
S_259286c1cc6d78a1,18,96.456,1
S_1b089d6a2f7502b8,18,57.802,1
S_1a8c1a7f793a9422,18,107.821,1
S_375c54d6ab6c16a0,18,109.81,1
S_39b8dd0207c1b96c,18,104.276,1
S_b8a41ba8050439a3,18,85.17099999999999,1
S_52db606764235eec,18,142.914,1
S_5d63cebfa534927b,18,181.51999999999998,1
S_30bb52f6066cabbd,18,106.015,1
S_436cb2bfb8e82f10,18,446.085,1
S_43600587776c7f38,18,131.168,1
S_1ee438746cd1bf09,18,191.064,1
S_96b7d6a628ddfa75,18,71.944,1
S_a79e697f02ea46b3,18,95.128,1
S_a799605bb7ed5f29,18,76.861,1
S_04a83e3bf74ffab8,18,500.61,1
S_3f5dcf0526e8c4a4,18,178.822,1
S_2dea7e0f913b84df,18,88.207,1
S_2dadc72f2d228e63,18,148.737,1
S_c5f6e20361544a5c,18,414.966,1
S_db393bcf799fa707,18,173.333,1
S_da403169a85382bd,18,33.921,1
S_1d880f9136d62017,18,113.736,1
S_5d2030ccf9d865be,18,243.481,1
S_81b77bbd348ff5db,18,50.71,1
S_f5f31e3cf35f0d0f,18,177.683,1
S_98f1cb01322f5936,18,48.897,1
S_98d065e658fef026,18,199.438,1
S_1eca0fa0e7127092,18,171.756,1
S_6bb60ae500dabd57,18,128.268,1
S_b5ba1965039144b6,18,66.19,1
S_6e9f94426e5d4980,18,165.66400000000002,1
S_86020f3858264161,18,75.92,1
S_213b9f6bdedd7d28,18,209.111,1
S_5b1a130863214a2f,18,85.53,1
S_d7c466112eaab672,18,81.834,1
S_59cbf45e8cc5c92a,18,53.31,1
S_f356ed88321b9234,18,640.321,1
S_09ad749bf43545e5,18,182.17399999999998,1
S_076638df891c491c,18,104.099,1
S_074f1bea06a929fe,18,184.103,1
S_f66220c55b89c27e,18,73.421,1
S_58744d2358d9bae0,18,34.107,1
S_58622b4d99cc2523,18,70.535,1
S_9c562a6a1d3bd125,18,42.53,1
S_d61c2a82daf3dbb1,18,104.833,1
S_9c617189cb8a1f9e,18,184.258,1
S_2ec28a981d8648d7,18,76.608,1
S_3e8aea83c8488500,18,141.299,1
S_edf929741bd4df07,18,330.864,1
S_9d5f24c6dd308e83,18,171.564,1
S_21208b4ebd7c2fdb,18,298.37,1
S_f7de06f44ebf9f55,18,103.566,1
S_f73851528caa9c4c,18,107.967,1
S_d3e07f4fc1f6af36,18,210.32999999999998,1
S_2348025e721a741c,18,135.775,1
S_fe8f00b9cfcb3f37,18,85.49300000000001,1
S_474c1cd40734538e,18,123.16,1
S_aca518a8c28eba7b,18,111.068,1
S_c58aff4d5df3eb97,18,247.293,1
S_80203b67020c3a7b,18,95.656,1
S_7a05187e7c6c6fa2,18,93.688,1
S_f05e825be95a48ce,18,107.791,1
S_0d540981631cc3eb,18,124.804,1
S_3d3051a331832012,18,104.955,1
S_f0352fc6e60f6b5a,18,43.545,1
S_0d651ed9c44766d9,18,199.535,1
S_7b9ac0c2db4126a1,18,123.302,1
S_01fd596c93ee79ae,18,133.157,1
S_7a32168198bf22e1,17,295.067,1
S_034a5261a87e467b,17,300.645,1
S_781e1e6840d2c51a,17,53.05,1
S_6f33be4e0bc149b6,17,322.06600000000003,1
S_0e3fb558a30f70f6,17,184.945,1
S_85f547e6c369443c,17,129.083,1
S_87231e94bcc08ecf,17,73.12,1
S_6f0bcc3cebe180df,17,163.219,1
S_f122d00cff7014a8,17,101.387,1
S_8a09b84571862ebb,17,227.444,1
S_6454af02287425ae,17,201.876,1
S_8fc646ec9bdaeb75,17,32.44,1
S_3638456fd043e625,17,91.97999999999999,1
S_65b595ca3107e8d6,17,133.09,1
S_127cdad5c5405cf5,17,138.137,1
S_13049d523ef01b63,17,48.76,1
S_e9908ac80a3ab2a4,17,156.959,1
S_8f3dc5ff5cffce93,17,117.01400000000001,1
S_b474b46cc3b5169b,17,50.583,1
S_33d35e1c4a144bd2,17,403.308,1
S_8db3627af751b764,17,54.18,1
S_8d62ae0e1fae52ad,17,161.904,1
S_8d684b2e38d36ada,17,44.29,1
S_17fe8683bfe8db3f,17,385.735,1
S_9411588d50aa0b0a,17,205.286,1
S_716e55d24e5e2476,17,163.55100000000002,1
S_9346068907634296,17,143.271,1
S_330e0c70b03af5c1,17,370.026,1
S_b199da75717bf3c6,17,179.284,1
S_6194ea79b5f58f0a,17,156.24,1
S_40f12a48f788c67e,17,101.37299999999999,1
S_63b15cbaf9ec024a,17,31.88,1
S_e3c16fca1c6ed05c,17,155.65,1
S_a13e55a5f3634548,17,66.598,1
S_ac289dff93cdfc8a,17,187.127,1
S_573ed5648090c223,17,180.19899999999998,1
S_5606e665c57ba2ae,17,37.686,1
S_c645a9f9ec19fc4d,17,310.062,1
S_2e192d1b39528bd0,17,290.188,1
S_ddd5c2a2a68d9a2d,17,198.858,1
S_dca1f72557268d74,17,169.667,1
S_dc1bcb41ea3b287b,17,229.481,1
S_af61fb6c336232c3,17,40.449,1
S_d9df3f8cfcf12449,17,288.661,1
S_d95f8a940f38fa14,17,41.36,1
S_f34fdaa7bbc9fd70,17,85.607,1
S_5e2b3c89ad52d003,17,246.842,1
S_bcd1b629dfecf76d,17,33.833,1
S_bcc46d022e693036,17,245.873,1
S_09ecffc17526b6d8,17,32.82,1
S_3b81bf5de75305bb,17,168.047,1
S_e00deb811d710d53,17,186.84300000000002,1
S_71128f50a89c4fc9,17,46.269999999999996,1
S_5e53dafa40560d2f,17,143.215,1
S_4184f11e9c8b1e78,17,50.594,1
S_49c4c5c95c5269eb,17,164.954,1
S_a49338722c123215,17,174.096,1
S_5071f6f68b8b81aa,17,102.94,1
S_ce17e8b5094e6ec9,17,143.995,1
S_76c7ac2c78c9efbc,17,226.456,1
S_a9483424dd92beac,17,172.466,1
S_fa3396c45acc4ee2,17,51.19,1
S_2960ac5cbd5bcf95,17,48.17,1
S_4b8213e1f5bbdda6,17,48.494,1
S_b97114822912fa78,17,183.377,1
S_b9507df1b720843a,17,121.491,1
S_b94db9e9cb557962,17,141.166,1
S_397be7c998f11f49,17,219.517,1
S_01e8294ae2a473ee,17,247.09300000000002,1
S_4cfc75f346b0c20e,17,184.341,1
S_2af7365fb067089d,17,32.550000000000004,1
S_2d303306e5453b1f,17,371.689,1
S_2d36521259b2d458,17,71.74,1
S_488ddc8f3d31b23f,17,215.267,1
S_48ee69f42be72386,17,106.268,1
S_04e80c9f19dbae8d,17,59.384,1
S_aa8f5df53aea38de,17,119.98400000000001,1
S_f8df263f21d61d12,17,83.069,1
S_d586b3124f236f2c,17,123.09,1
S_d64f1a76a3973cba,17,120.704,1
S_72c5cf61fc6ee2ba,17,245.352,1
S_5837f8f48638335e,17,57.07,1
S_8070f681154e41ee,17,194.891,1
S_d6c8a8108f494f89,17,145.87,1
S_9ce45bdd928ab0ff,17,230.358,1
S_2fdacd2291149248,17,44.74,1
S_59a0acc74bde5f04,17,416.645,1
S_80365052e0d23a10,17,96.822,1
S_d0106a48b48f4929,17,263.668,1
S_5500f86a32770ad6,17,47.604,1
S_d2ae88549d30c925,17,202.436,1
S_23bcffb4f26d2943,17,52.171,1
S_2466de754e43db82,17,55.988,1
S_a3a77a0eae80b67e,17,73.288,1
S_d10b208a9512c1d8,17,103.147,1
S_a1c021a04dda29a8,17,163.219,1
S_d31d056fbcfa1f2c,17,109.19500000000001,1
S_2489eb127ae6cc03,17,131.659,1
S_1997af01bd902de4,16,277.088,1
S_c20122f3bcad2223,16,360.729,1
S_40e5249c2866b577,16,68.229,1
S_f22dcad9e7da853a,16,30.32,1
S_f25e0073a502f8a3,16,198.268,1
S_3ee3f1fccd4050e9,16,30.54,1
S_fc9e0bfdcf2b5e86,16,50.33,1
S_8584703c45956d2d,16,117.519,1
S_fb39999507e85c35,16,131.398,1
S_3c68c7800e0c2e5c,16,258.161,1
S_3df6113d0c271e07,16,84.53,1
S_9023e2f327fd33d6,16,43.43,1
S_644a556ad5bf0f78,16,143.394,1
S_12c4f529f1439bba,16,81.693,1
S_6bbb266d8a3efbb5,16,60.098,1
S_87d2897c6e6c2c3f,16,41.37,1
S_0bbd4b40612394cf,16,146.488,1
S_eab363ae67ff881c,16,75.859,1
S_6904631c48a16cd4,16,94.619,1
S_ec9645ebbc7faf02,16,178.596,1
S_b3e958b0e26d3c89,16,53.019999999999996,1
S_e110d7fd0592ebc0,16,224.437,1
S_ab9a7023183b6b98,16,185.368,1
S_745389fd36d76d40,16,69.193,1
S_2d7ed52c5bd81fd6,16,72.13,1
S_d4359401065b23f8,16,50.15,1
S_ac66ba8997c87270,16,115.563,1
S_9e268d2f62bbd978,16,72.639,1
S_06650ea7fa7910c1,16,44.85,1
S_9c8617b226b31752,16,31.31,1
S_58040be479382411,16,28.23,1
S_5a30067add9b5863,16,39.42,1
S_ae484822be1d393a,16,249.08,1
S_73c00b410bf5223f,16,43.362,1
S_5932a0fca8fbbd60,16,126.92599999999999,1
S_c45d1cbd57061fc0,16,169.18,1
S_46182163eec02c7e,16,103.148,1
S_974b02ec183ea471,16,70.29,1
S_1c6f2d0d25940819,16,79.799,1
S_1cb08fe90541dfa6,16,69.746,1
S_432f93af0bdc26fb,16,92.458,1
S_c3b0bf6626d9c679,16,157.79000000000002,1
S_429be83ee6e86416,16,28.71,1
S_f3b31bb5c7555905,16,124.464,1
S_30e35550e34c3ba1,16,138.116,1
S_995d3ff267bf4c72,16,94.289,1
S_da84bfb249a8dd53,16,127.601,1
S_c342a5879706296e,16,27.05,1
S_5d331e8184eafeae,16,148.225,1
S_81e04285cd499e91,16,98.614,1
S_08ff3523a50c3207,16,57.454,1
S_722a1ee5c043c490,16,92.638,1
S_5b0b9972f9ff7568,16,109.15,1
S_4a324fe2fd0c46bb,16,287.319,1
S_7559f4a9ff04c499,16,135.662,1
S_cec24e6a1b1390b2,16,88.821,1
S_a3ba34d1350326f2,16,41.28,1
S_cf1b8b65d1414f35,16,129.051,1
S_498194610701bb3c,16,40.124,1
S_48e4aa2f9ec41e7a,16,73.45,1
S_ab2b6b436d93e600,16,130.773,1
S_d024bb54801f6cbd,16,82.39,1
S_2491686b3db87afe,16,165.09,1
S_d1394b2f36e29a89,16,300.235,1
S_a14d7380753478ad,16,94.35300000000001,1
S_b9a1c9bc9050f627,16,183.26,1
S_a33d8a93a990ba44,16,109.088,1
S_a248a85de3f89f07,16,138.166,1
S_d02cd1b9fa5553d0,16,138.519,1
S_c765da9b8eab82f8,16,37.7,1
S_2a5ea592aa969f04,16,245.809,1
S_cd7d6b80bb12480d,16,65.33,1
S_281392dac4360988,16,70.432,1
S_a53ccc3471525804,16,62.751000000000005,1
S_4f10a7ce1770140d,16,94.955,1
S_49a957dcd35be0d9,16,18.559,1
S_a52f3970eb5b8097,16,80.812,1
S_4ba5c51ad1dc6876,16,191.041,1
S_2b51eab691d85306,16,85.152,1
S_2b818071c5e4035a,16,115.567,1
S_2be2b4702252af41,16,85.72,1
S_c9b10b58985ce7a5,16,22.55,1
S_ca9efd38ff1e6ea8,16,144.603,1
S_391d1501c91c0081,16,336.612,1
S_fecf03c2a059aba2,16,415.497,1
S_a9b8b31f841efb2d,15,56.31,1
S_fd4cdf923aca835d,15,17.446,1
S_496c3f6c29774f81,15,132.154,1
S_a4fb0c5d9d1e875a,15,186.016,1
S_4ef40d8b8e7fc331,15,122.805,1
S_acf5a3ab5216ff38,15,167.95,1
S_ad752e481902535c,15,74.25,1
S_af107cfb4519a8bb,15,74.403,1
S_434c6f5c9145f56d,15,179.782,1
S_3f7d07861d02eb87,15,91.49799999999999,1
S_3e9855562dde218a,15,174.91899999999998,1
S_b608bd207a3cdb9f,15,154.489,1
S_3d22ba3e19940d61,15,333.762,1
S_a08aaf65cb6f6a3a,15,91.346,1
S_b789f6d3741bc1e6,15,35.24,1
S_5607c15821055988,15,63.26,1
S_9defa44deac5d0ea,15,47.843,1
S_36213a35d225cb20,15,122.26,1
S_3649729d06c9e01f,15,109.512,1
S_36959de092cfa3b4,15,118.575,1
S_9d5c2b7d82d629b2,15,161.007,1
S_570bfc38b8fa59ca,15,273.393,1
S_35bdd1b6d1c55593,15,166.441,1
S_9cffe947842aaa83,15,385.062,1
S_bef915c53dee1a47,15,87.65899999999999,1
S_34b86deb1d04d525,15,41.377,1
S_32842efdd7675879,15,102.793,1
S_c1b0c47f0a0a8a10,15,94.672,1
S_3130642024e4a2b4,15,190.303,1
S_c38ea50dcd42d160,15,117.449,1
S_2f05a48b40a81be1,15,164.61599999999999,1
S_2eb42db4806b51d9,15,173.403,1
S_c692c7013c88bd7c,15,42.86,1
S_5c3916f56d2711d8,15,24.54,1
S_c8e2834e216c6147,15,245.202,1
S_c9cf482c3bedd69a,15,60.89,1
S_2aabcc65b2bc03a7,15,126.786,1
S_2b1422ebbe087e69,15,73.37,1
S_2b37632e3ba161db,15,167.142,1
S_cb231583c75b4950,15,38.550000000000004,1
S_298ea93f1db6e268,15,177.124,1
S_95347588559520c1,15,170.514,1
S_60554bd0a24e1fa3,15,267.939,1
S_60bc89993f516d23,15,28.29,1
S_2906ad4454bcaad9,15,50.701,1
S_2686785b7b84cd71,15,213.61200000000002,1
S_d25365223e77db48,15,180.14600000000002,1
S_246dfc86635812d2,15,95.715,1
S_d41b876c2867c39c,15,40.03,1
S_22eb34a7f4a6435c,15,68.38,1
S_65f49e546e6c105c,15,119.07900000000001,1
S_6479f458cef902d7,15,54.487,1
S_21689bd731b9a689,15,185.564,1
S_6686c4e0160895b3,15,43.5,1
S_8fc05e2453cc04ae,15,91.686,1
S_d6602e3d9ae33940,15,183.485,1
S_8eee6ba0e7d3cf78,15,156.72299999999998,1
S_d8aa01253f6b4867,15,236.43,1
S_d93279cedd97575d,15,64.88,1
S_1b872a0d8e151aa9,15,25.649,1
S_8ab6ab206eace891,15,105.159,1
S_6b9f5ec54f235180,15,52.57,1
S_e16f5c46ba313471,15,23.35,1
S_6d21891dcba657c4,15,67.352,1
S_6db605dabe73f479,15,126.847,1
S_07c6d51fd1a24941,15,189.024,1
S_e6def0c547174077,15,81.866,1
S_6f1fe36a4b32ce99,15,24.79,1
S_135e70f89f1bf209,15,127.164,1
S_84c961ef574b324e,15,102.887,1
S_ea3fc7a75a3f1e04,15,54.35,1
S_eac923b47b827959,15,72.915,1
S_eb4507df2be9e9fd,15,93.961,1
S_ebb9a0472258cebf,15,78.74,1
S_ebbe8b72cf40657e,15,48.206,1
S_ec6d3d59ccf209cd,15,25.98,1
S_729f5bff3f837f1c,15,86.649,1
S_0dac782a571529c5,15,140.69,1
S_f2089396be6629b6,15,238.97400000000002,1
S_7f8ca1ebfd4064f0,15,87.713,1
S_7eb6018bf24ab99d,15,30.855,1
S_f532eb23b813fd6f,15,102.304,1
S_f5629e10e18dd7e8,15,90.515,1
S_a8d1519965332bb9,15,229.088,1
S_796aae7987143eb7,15,163.648,1
S_797d8fdc85297525,15,54.663000000000004,1
S_797ec083f5daf294,15,44.59,1
S_fffea61aa21adaa1,15,207.931,1
S_062d58bf0393667c,14,39.6,1
S_20a9f43ad9bca860,14,30.04,1
S_90dfb8ab127dfd96,14,168.085,1
S_63c0a90ba51c36bb,14,108.313,1
S_924e60c33495da5f,14,122.93199999999999,1
S_8f1bb6d2af9305d3,14,49.204,1
S_afa9f475a441cbcc,14,21.63,1
S_472eca617deb55f5,14,51.87,1
S_aecd8cfd9832b26d,14,58.96,1
S_7fcb298a81a89785,14,58.878,1
S_46d49d151ab7c45d,14,131.655,1
S_a53380bd5bd7ac04,14,166.714,1
S_b571867994bec431,14,72.921,1
S_dc96f4728848abf5,14,30.72,1
S_dd945a0b96709c3f,14,66.14,1
S_cf1ac549e5ad3959,14,37.519,1
S_a25b58e9e9d91fad,14,163.09199999999998,1
